"","EventID","ProjectID","Project_Name","LocationID","Site_Name","ISO_Country","Order","Family","Seabird_Name","Sci_Name","SpeciesAutoID","IUCNstat","Social_Attraction","SA_Status","Social_Attraction_Start","Social_Attraction_End","Translocation","Trans_Stat","Translocation_Start","Translocation_End","SA_Implementation","Trans_Implementation","Visitation_PreOperation","Visitation_Operation","Visitation_Yr1_SinceOperation","Breeding_PreOpCat","Breeding_PostOpCat","Breeding_Yr1","Breeding_YrLast","Breeding_Data_Yr","Stimuli_Attraction","Visitation_Translocation","Breeding_Translocated","Family_Common","Reintroductions","method","method_simpl","AllStartYr","AllEndYr","Allduration","SA_duration","Trans_duration","TimeSinceStart","stat_all","Latitude","Longitude","ISO3","Artificial_Location","Island_Mainland","Sensitive","Grouped_Sites","Invasive_Animals","Invasive_Animal_Management","Problematic_Native_Animals","Problematic_Native_Animal_Management","Lead_Organization","Primary_Justification","JustSimple","Legal_Mandate","Community_Engagement","Research","Restore_Ecosystem_Function","Species_Conservation","Other","Unknown","Justification_Other","Threat_Reduction_Justification_Primary","Threat_Reduction_Justification_Secondary","Project_Goal","Number_Target_Species","Data_Quality","References"
"260",293,159,"Common Tern Elizabeth A. Morton and Amagansett National Wildlife Refuge Restoration",198,"Elizabeth A. Morton and Amagansett National Wildlife Refuge","US","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Unknown",NA,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",NA,NA,NA,NA,NA,NA,"Unknown",41.009569,-72.37187,"USA","No","Mainland",FALSE,TRUE,"Unknown","Unknown","Unknown","Unknown","USFWS","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Unknown","Unknown","Unknown",NA,1,3,"longislandrefuges, . 2021, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database. ; Schubal, S. 2013. Murremaid Music Boxes Database."
"261",294,160,"Ashtabula Breakwater Tern Nesting Habitat Demonstration Project",199,"Ashtabula Harbor breakwater","US","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2014,2016,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",2014,"0","0",NA,NA,2016,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2014,2016,2,2,NA,7,"Complete",41.918523,-80.789217,"USA","Yes","Island",FALSE,FALSE,"No","None","Yes","Complete","U.S. Army Corps of Engineers;The Nature Conservancy;Ohio Department of Natural Resources","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","attract COTE to repaired breakwater; demonstrate an option that can be used during maintenance activities for increasing infrastructure benefits as part of the Engineering With Nature initiative",1,1,"Guilfoyle, M. 2021, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database. ; Guilfoyle, M. 2017. Creating nesting habitat for the Common Tern (sterna hirundo) on the repaired Ashtabula breakwater: Lessons learned 2014 – 2016. US Army Corps of Engineers; Guilfoyle, M. 2016. Ashtabula breakwater repair creates nesting habitat for Ohio state-listed Common Tern (Sterna hirundo). The Ohio Cardinal; Fredette, B. 2016. Ashtabula Breakwater Common Tern (Sterna Hirundo) Nesting. Engineering With Nature; Buckler, K. 2016. USACE Buffalo District Biologists Repair Common Tern Nesting Habitat. US Army Corps of Engineers"
"262",295,161,"Common Tern Eastern Headland, Toronto Outer Harbour Restoration",200,"Eastern Headland, Toronto Outer Harbour","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Unknown",1990,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",1990,"0","101 - 500",1990,1990,1990,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1990,NA,NA,NA,NA,31,"Unknown",43.632834,-79.327282,"CAN","Yes","Mainland",FALSE,TRUE,"Unknown","Unknown","Yes","Unknown","Canadian Wildlife Service;Metropolitan Toronto and Region Conservation Authority","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Problematic Native Species","increase COTE nesting success within East Headland, Toronto Outer Harbour with artificial nesting and social attraction",1,2,"Dunlop, C. 1991. Nesting Rafts As A Management Tool for a Declining Common Tern (Sterna hirundo) Colony. Colonial Waterbirds"
"263",1024,161,"Common Tern Eastern Headland, Toronto Outer Harbour Restoration",200,"Eastern Headland, Toronto Outer Harbour","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",1989,1989,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1989,"0","1 - 10",1989,1989,1989,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1989,1989,0,0,NA,32,"Complete",43.632834,-79.327282,"CAN","Yes","Mainland",FALSE,TRUE,"Unknown","Unknown","Yes","Unknown","Canadian Wildlife Service;Metropolitan Toronto and Region Conservation Authority","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Problematic Native Species","increase COTE nesting success within East Headland, Toronto Outer Harbour with artificial nesting and social attraction",1,2,"Morris, R. 1992. Management efforts for the conservation of common tern Sterna hirundo colonies in the Great Lakes: Two case histories. Biological Conservation"
"264",299,162,"Jarvis Island Seabird Restoration",201,"Jarvis Island","US","Procellariiformes","Oceanitidae","Polynesian Storm-petrel","Nesofregetta fuliginosa",840,"EN",TRUE,"Complete",2016,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2016,"1 - 10","1 - 10",2016,2016,2021,"Unknown",NA,NA,"Storm-petrels","Reinforcement","Social_Attraction","Social Attraction",2016,NA,NA,NA,NA,5,"Complete",-0.37088,-159.997567,"UMI","No","Island",FALSE,FALSE,"No","Complete","Unknown","Unknown","USFWS","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Invasive Species","Pollution/Lights","attract Polynesian Storm-petrel and Phoenix Petrel to breed",2,3,"Kropidlowski, S. 2021, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database. ; Schubal, S. 2013. Murremaid Music Boxes Database."
"265",298,162,"Jarvis Island Seabird Restoration",201,"Jarvis Island","US","Procellariiformes","Procellariidae","Phoenix Petrel","Pterodroma alba",774,"EN",TRUE,"Unknown",2001,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,2007,"Unknown",NA,NA,"Shearwaters & Petrels","Unknown","Social_Attraction","Social Attraction",2001,NA,NA,NA,NA,20,"Unknown",-0.37088,-159.997567,"UMI","No","Island",FALSE,FALSE,"No","Complete","Unknown","Unknown","USFWS","Species Conservation","Active Restoration",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Invasive Species","Pollution/Lights","attract Polynesian Storm-petrel and Phoenix Petrel to breed",2,3,"Kropidlowski, S. 2021, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database. ; Schubal, S. 2013. Murremaid Music Boxes Database. ; Pacific Remote Islands National Wildlife Refuge Complex. 2007. Jarvis Island National Wildlife Refuge Draft Comprehensive Conservation Plan and Environmental Assessment. Pacific Remote Islands National Wildlife Refuge Complex; Gummer, H. 2003. Chick translocation as a method of establishing new surface-nesting seabird colonies: a review. Doc Science Internal Series"
"266",773,165,"Wake Atoll Seabird Restoration",204,"Peale Island","US","Procellariiformes","Diomedeidae","Laysan Albatross","Phoebastria immutabilis",827,"NT",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","No",NA,"0","0",NA,NA,2021,"No",NA,NA,"Albatrosses","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",19.309787,166.625599,"UMI","No","Island",FALSE,TRUE,"No","Complete","No","None","U.S. Air Force","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Invasive Species","Relocate Laysan Albatross, Sooty Tern and Grey-backed Tern from Wilkes Island away from the flight line to Peale Island",2,1,"Brown, P. 2021, Personal Communication; Price, R. 2019. Bird Monitoring Report. Chugach Federal Solutions; Price, R. 2018. Bird Monitoring Report."
"267",402,165,"Wake Atoll Seabird Restoration",204,"Peale Island","US","Charadriiformes","Laridae","Grey-backed Tern","Onychoprion lunatus",677,"LC",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","No",2019,"0","0",2019,2019,2021,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",19.309787,166.625599,"UMI","No","Island",FALSE,TRUE,"No","Complete","No","None","U.S. Air Force","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Invasive Species","Relocate Laysan Albatross, Sooty Tern and Grey-backed Tern from Wilkes Island away from the flight line to Peale Island",2,2,"Brown, P. 2021, Personal Communication; Price, R. 2019. Bird Monitoring Report. Chugach Federal Solutions; Schubal, S. 2019. Social Attraction Tools Database. ; Juola, F. 2018. Seabird Decoy and Acoustic Attraction Trials, Peale Island, Wake Atoll. ; Price, R. 2018. Bird Monitoring Report."
"268",303,165,"Wake Atoll Seabird Restoration",204,"Peale Island","US","Charadriiformes","Laridae","Sooty Tern","Onychoprion fuscatus",679,"LC",TRUE,"Ongoing",2016,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"Yes","Yes",2016,"0","0",NA,NA,2021,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2016,2021,5,5,NA,5,"Ongoing",19.309787,166.625599,"UMI","No","Island",FALSE,TRUE,"No","Complete","No","None","U.S. Air Force","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Invasive Species","Relocate Laysan Albatross, Sooty Tern and Grey-backed Tern from Wilkes Island away from the flight line to Peale Island",2,1,"Brown, P. 2021, Personal Communication; Schubal, S. 2019. Social Attraction Tools Database. ; Juola, F. 2018. Seabird Decoy and Acoustic Attraction Trials, Peale Island, Wake Atoll. ; Price, R. 2018. Bird Monitoring Report. ; Schubal, S. 2013. Murremaid Music Boxes Database."
"269",305,167,"Common Tern Sable Island Restoration",206,"Sable Island","CA","Charadriiformes","Laridae","Common Tern","Sterna hirundo",664,"LC",TRUE,"Complete",2020,2020,FALSE,"None",NA,NA,"Partially Achieved",NA,"Yes","Yes",2020,"0","0",NA,NA,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2020,2020,0,0,NA,1,"Complete",43.935545,-59.890955,"CAN","No","Island",FALSE,FALSE,"No","None","No","None","Parks Canada","Species Conservation","Active Restoration",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","The justification for this project is to encourage terns to nest further from human infrastructure (buildings) rather than continue to move towards infrastructure.   This project was paired with deterrents near the buildings.",1,1,"Kehler, D. 2021, Personal Communication; Schubal, S. 2013. Murremaid Music Boxes Database."
"270",307,169,"Denis Island Rehabilitation",208,"Denis Island SW Corner","SC","Charadriiformes","Laridae","Sooty Tern","Onychoprion fuscatus",679,"LC",TRUE,"Ongoing",2008,NA,FALSE,"None",NA,NA,"Partially Achieved",NA,"No","Yes",2008,"0","1 - 10",2009,NA,2017,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2008,2021,13,13,NA,13,"Ongoing",-3.813376,55.664766,"SYC","No","Island",FALSE,FALSE,"No","Complete","Yes","Ongoing","Denis Island; Green Islands Foundation; WildWings Bird Mangement","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Hunting/Exploitation","Determine whether three forms of social attraction, broadcast calls and bird models, would be effective in re-establishing Sooty Tern Onychoprion fuscatus colonies on Seychelles islands",1,2,"Feare, C. 2021, Personal Communication; Feare, C. 2020, Personal Communication"
"271",308,170,"Tawapou Conservation Trust - Taurawhata",209,"Tawapou Conservation Trust - Taurawhata","NZ","Suliformes","Sulidae","Australasian Gannet","Morus serrator",709,"LC",TRUE,"Ongoing",2018,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2018,"0","0",NA,NA,2020,"Yes",NA,NA,"Gannets & Boobies","Reintroduction","Social_Attraction","Social Attraction",2018,2021,3,3,NA,3,"Ongoing",-35.58068452,174.535882,"NZL","No","Island",FALSE,FALSE,"Yes","Ongoing","Unknown","Unknown","Tawapou Conservation Trust","Restore Ecosystem Function","Active Restoration",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,"Problematic Native Species","Unknown","Reintroduce Australasian Gannets to Taurawhata, Northland, North Island, New Zealand",2,1,"Ward, H. 2020, Personal Communication; Tawapou. 2018. Establishing a gannet colony on Tawapou headland. Tawapou Coastal Natives"
"272",309,171,"De Hoop African Penguin Colony Project",211,"De Hoop Nature Reserve","ZA","Spheniscidae","Spheniscidae","African Penguin","Spheniscus demersus",743,"EN",TRUE,"Ongoing",2019,NA,TRUE,"Ongoing",2021,NA,"Partially Achieved","Achieved","Unknown","Yes",2020,"0","0",NA,NA,2020,"Unknown","No","No","Penguins","Reintroduction","Both","Translocation",2019,2021,2,2,0,2,"Ongoing",-34.420074,20.40896,"ZAF","No","Mainland",FALSE,FALSE,"No","None","Yes","Ongoing","BirdLife South Africa; CapeNature; SANCCOB","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Other","Climate Change","to re-establish an African Penguin colony at the De Hoop Nature Reserve",1,1,"Smith, J. 2021. First release of African Penguins at De Hoop Nature Reserve in South Africa. BirdLife International News Africa; Hagen, C. 2020, Personal Communication; BirdLife South Africa. 2019. Creating Penguin Colonies. ; Safari news. 2019. Creating new African penguin colonies."
"273",319,174,"Life + Pétrels Project",212,"Grand Bassin","FR","Procellariiformes","Procellariidae","Mascarene Petrel","Pseudobulweria aterrima",759,"CR",TRUE,"Complete",2017,2020,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2018,"0","0",NA,NA,2020,"Yes",NA,NA,"Shearwaters & Petrels","Reintroduction","Social_Attraction","Social Attraction",2017,2020,3,3,NA,4,"Complete",-21.164793,55.54747,"REU","No","Island",FALSE,FALSE,"Yes","Ongoing","No","None","Université de La Réunion;Parc National de La Réunion, SEOR, ONCFS-BNOI;","Species Conservation","Active Restoration",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","Pollution/Lights","fight against declining populations of two endemic petrel species; the project works on Mascarene Petrel and Barau's Petrel (artificial colonies only done for Mascarene Petrel)",2,2,"Dubos, J. 2021, Personal Communication; Pinet, P. 2020. A New Success Story for Mascarene Petrel Conservation, Réunion Island. Indian Ocean Seabird Group Newsletter 7; Life+pétrels. 2020. Presentation Of The Life + Petrels Project."
"274",301,164,"Pigeon Guillemot Restoration Research at the Alaska SeaLife Center",214,"Alaska SeaLife Center","US","Charadriiformes","Alcidae","Pigeon Guillemot","Cepphus columba",689,"LC",TRUE,"Incomplete",1998,2000,TRUE,"Complete",1998,2000,"Partially Achieved","Partially Achieved","No","No",NA,"0","0",NA,NA,1999,"Unknown","Unknown","Unknown","Auks","Reintroduction","Both","Translocation",1998,2000,2,2,2,23,"Complete",60.099893,-149.440912,"USA","Yes","Mainland",FALSE,FALSE,"No","None","No","None","Alaska SeaLife Center;USGS;Oregon State University;Exxon Valdez Oil Spill Trustee Council","Research","Research",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,"Pollution/Lights","Invasive Species","study captively reared Pigeon Guillemots to determine viability of raising and fledging them in conjuction with a social attraction project at the Alaska Sealife Center",1,2,"Roby, D. 2020, Personal Communication; Hovey, A. 2002. Effects of Diet and Crude Oil Ingestion on Growth and Biochemistry of Captive-reared Pigeon Guillemots (Cepphus columba). ; Roby, D. 2002. Pigeon Guillemot Restoration Research at the Alaska SeaLife Center, Restoration Project 01327-1 Final Report. ; Roby, D. 2000. Pigeon Guillemot Restoration Research at the Alaska SeaLife Center. ; Hovey, A. 2000. Pigeon Guillemot Restoration Research at the Alaksa SeaLife Center, Restoration Project 99327 Annual Report. ; Hovey, A. 1999. Pigeon Guillemot Restoration Research at the Alaska SeaLife Center, Restoration Project 98327 Annual Report."
"275",331,177,"Naked Island Group Seabird Restoration",218,"Naked Island","US","Charadriiformes","Alcidae","Pigeon Guillemot","Cepphus columba",689,"LC",TRUE,"Complete",2016,2018,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2016,"0","0",NA,NA,2018,"Yes",NA,NA,"Auks","Reintroduction","Social_Attraction","Social Attraction",2016,2018,2,2,NA,5,"Complete",60.663941,-147.419022,"USA","No","Island",FALSE,TRUE,"No","Complete","Yes","Unknown","Oregon State University;","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","At-Sea Threat","Use social attraction with decoys and audio playback on Naked Island in Prince William Sound to entice Pigeon Guillemots and Parakeet Auklets to re-occupy nest sites that have not been used since the 1990s due to nest predation by mink",2,1,"Roby, D. 2020, Personal Communication; Stark, S. 2020. Draft ms. PIGU and PAAU social attraction on Naked Island. ; Schubal, S. 2019. Social Attraction Tools Database."
"276",332,177,"Naked Island Group Seabird Restoration",218,"Naked Island","US","Charadriiformes","Alcidae","Parakeet Auklet","Aethia psittacula",555,"LC",TRUE,"Complete",2016,2018,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2016,"0","1 - 10",2018,2018,2018,"Yes",NA,NA,"Auks","Reintroduction","Social_Attraction","Social Attraction",2016,2018,2,2,NA,5,"Complete",60.663941,-147.419022,"USA","No","Island",FALSE,TRUE,"No","Complete","Yes","Unknown","Oregon State University;","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Invasive Species","At-Sea Threat","Use social attraction with decoys and audio playback on Naked Island in Prince William Sound to entice Pigeon Guillemots and Parakeet Auklets to re-occupy nest sites that have not been used since the 1990s due to nest predation by mink",2,1,"Roby, D. 2020, Personal Communication; Stark, S. 2020. Draft ms. PIGU and PAAU social attraction on Naked Island. ; Schubal, S. 2019. Social Attraction Tools Database."
"277",323,176,"Short-tailed Shearwater Translocation Experimentation on Fisher Island",227,"Fisher Island","AU","Procellariiformes","Procellariidae","Short-tailed Shearwater","Ardenna tenuirostris",809,"LC",FALSE,"None",NA,NA,TRUE,"Complete",1960,1971,NA,"Achieved","Yes","Yes",NA,"Breeding - Size Unknown","Breeding - Size Unknown",NA,2001,2001,NA,"Yes","Yes","Shearwaters & Petrels","Reinforcement","Translocation","Translocation",1960,1971,11,NA,11,61,"Complete",-40.217079,148.239221,"AUS","No","Island",FALSE,FALSE,"Yes","Ongoing","Unknown","Unknown","Commonwealth Scientific and Industrial Research Organization;Fauna Board of Tasmania","Research","Research",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,"Human-Wildlife Conflict","Unknown","experimentation to know at which age birds develop attachment to natal island, allows us to know at which age we can translocate chicks or not",1,2,"Miskelly, C. 2009. Translocations of eight species of burrow-nesting seabirds (genera Pterodroma, Pelecanoides, Pachyptila and Puffinus: Family Procellariidae). Biological Conservation; Skira, I. 2003. LARGE MORTALITY OF SHORT-TAILED SHEARWATERS Puffinus tenuirostris IN AUSTRALIAN AND NEW ZEALAND SEAS IN OCTOBER 2000. Corella; Gummer, H. 2003. Chick translocation as a method of establishing new surface-nesting seabird colonies: a review. Doc Science Internal Series; Skira, I. 1996. DISTRIBUTION, ABUNDANCE AND CONSERVATION STATUS OF SHORT-TAILED SHEARWATERS PUFFINUS TENUIROSTRIS IN TASMANIA, AUSTRALIA. Marine Ornithology; Bradley, S. 1991. A long‐term study of Short‐tailed Shearwaters Puffinus tenuirostris on Fisher Island, Australia. Ibis; Serventy, D. 1989. Fledgling translocation and philopatry in a seabird. Oecologia"
